"dataInizio","dataFine","sindacato","settore","categoria","modalita","rilevanza","dataProclamazione","dataRicezione","nome_regione","nome_provincia","note"
"2016-01-29","2016-01-29","OST FILT-CGIL/FIT-CISL","Appalti ferroviari","PERSONALE APPALTI FERROVIARI SO.CO.FAT (COOP. FATTORINI) DEL DEPOSITO BAGAGLI DELLA STAZIONE DI MILANO CENTRALE","INTERA GIORNATA","Aziendale","2016-01-27","2016-01-29 12:41:00","Lombardia","Milano",""
"2016-03-04","2016-03-04","OSR SGB - SINDACATO GENERALE DI BASE","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","24 ORE: DALLE 00.00 ALLE 23.59","Aziendale","2016-02-17","2016-02-17 14:43:00","Lombardia","Milano",""
"2016-05-17","2016-05-17","SGB","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","4 ORE: DALLE 11.00 ALLE 14.59","Aziendale","2016-04-27","2016-04-27 16:48:00","Lombardia","Milano",""
"2016-05-24","2016-05-24","OSR SGB","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","4 ORE: DALLE 11.00 ALLE 14.59","Aziendale","2016-05-12","2016-05-19 10:07:00","Lombardia","Milano",""
"2016-06-29","2016-06-29","OSR SGB","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","24 ORE","Aziendale","2016-06-13","2016-06-13 15:21:00","Lombardia","Milano",""
"2016-07-05","2016-07-05","OSR CUB TRASPORTI","Aereo","PERSONALE SOC. AVIAPARTNER HANDLING DI MILANO LINATE E MALPENSA","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2016-06-13","2016-06-15 13:18:00","Lombardia","Milano",""
"2016-07-10","2016-07-10","OSR SGB","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","24 ORE ","Aziendale","2016-06-16","2016-06-16 15:30:00","Lombardia","Milano",""
"2016-07-05","2016-07-05","OSR CUB TRASPORTI ","Aereo","PERSONALE SOC. AVIAPARTNER HANDLING DI MILANO LINATE E MALPENSA","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2016-06-22","2016-06-22 12:17:00","Lombardia","Milano",""
"2016-07-23","2016-07-23","OSR CUB TRASPORTI","Aereo","PERSONALE SOC. AVIAPARTNER HANDLING DI MILANO LINATE E MALPENSA","8 ORE: DALLE 10.00 ALLE 18.00","Aziendale","2016-07-09","2016-07-09 16:47:00","Lombardia","Milano",""
"2016-09-22","2016-09-22","OSR CUB TRASPORTI","Aereo","PERSONALE GUARDIANIA E SECURITY DELLA SOC. SEA DI MILANO LINATE","4 ORE: DALLE 10.00 ALLE 14.00","Aziendale","2016-08-05","2016-08-05 15:17:00","Lombardia","Milano",""
"2016-09-06","2016-09-06","OSP UGL TECHNO SKY","Aereo","PERSONALE ATM DELLA SOC. TECHNO SKY ADDETTO A CONDUZIONE DEI SISTEMI DI ASSISTENZA AL VOLO DELLA SOC. ENAV DI MILANO ACC, LINATE CA E MONTE SETTEPANI","4 ORE: DALLE 13.00 ALLE 17.00","Nazionale","2016-08-24","2016-08-24 09:52:00","Lombardia","Milano",""
"2016-10-11","2016-10-11","OSR CUB TRASPORTI","Aereo","PERSONALE GUARDIANIA E SECURITY DELLA SOC. SEA DI MILANO LINATE","4 ORE: DALLE 13.00 ALLE 17.00","Aziendale","2016-09-09","2016-09-09 13:53:00","Lombardia","Milano",""
"2016-09-28","2016-09-28","RSU","Aereo","PERSONALE SOC. TECHNO SKY DI MILANO ACC, LINATE C.A. E MONTE SETTEPANI","4 ORE: DALLE 13.00 ALLE 17.00","Aziendale","2016-09-14","2016-09-14 12:09:00","Lombardia","Milano",""
"2016-09-30","2016-09-30","OST N.O.S.","Trasporto pubblico locale","PERSONALE SOC. AIR PULLMAN DI ASSAGO (MI)","INTERA GIORNATA","Aziendale","2016-09-19","2016-09-23 17:30:00","Lombardia","Milano",""
"2016-11-25","2016-11-25","OSR SGB","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2016-10-21","2016-10-21 12:20:00","Lombardia","Milano",""
"2016-12-16","2016-12-16","OST FAISA-CISAL/UGL AUTOFERROTRANVIERI/FAST-CONFSAL","Trasporto pubblico locale","PERSONALE SOC. GTT DI TORINO","4 ORE VARIE MODALITA'","Aziendale","2016-11-28","2016-11-28 10:26:00","Lombardia","Milano",""
"2016-12-12","2016-12-12","OSR SGB","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","24 ORE","Aziendale","2016-11-30","2016-11-30 10:00:00","Lombardia","Milano",""
"2016-12-16","2016-12-16","SINDACATO OPERAI IN LOTTA SOL-COBAS","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","4 ORE VARIE MODALITA'","Aziendale","2016-12-02","2016-12-02 14:03:00","Lombardia","Milano",""
"2017-01-16","2017-01-16","OST FILT-CGIL/FIT-CISL/UILT-UIL","Trasporto pubblico locale","PERSONALE SOC. STARFLY DI PERO (MI)","4 ORE: VARIE MODALITA'","Aziendale","2016-12-13","2016-12-14 09:05:00","Lombardia","Milano",""
"2017-01-16","2017-01-16","OSR SGB","Trasporto pubblico locale","PERSONALE SOC. AUTOGUIDOVIE DI MILANO","24 ORE","Aziendale","2016-12-23","2016-12-23 08:55:00","Lombardia","Milano",""
"2017-02-16","2017-02-16","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST-MOBILITA'/ORSA","Ferroviario","PERSONALE SOC. TRENITALIA DPLH ESERCIZIO FRECCIAROSSA IMPIANTO DI MILANO CENTRALE E PRODUZIONE FRECCIAROSSA PRESIDIO DI TORINO","8 ORE: DALLE 9.01 ALLE 17.00","Locale","2017-01-24","2017-01-24 11:44:00","Lombardia","Milano",""
"2017-04-21","2017-04-21","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST MOBILITA'/ORSA","Ferroviario","PERSONALE SOC. RFI DELLA MANUTENZIONE INFRASTRUTTURE DI MILANO","8 ORE: DALLE 9.01 ALLE 17.00","Aziendale","2017-02-14","2017-02-14 16:28:00","Lombardia","Milano",""
"2017-02-17","2017-02-17","NOS","Trasporto pubblico locale","PERSONALE SERVIZI IN COLLEGAMENTO CON GLI AEROPORTI DELLA SOC. AIRPULLMAN DI ASSAGO (MI)","24 ORE","Aziendale","2017-02-13","2017-02-14 18:22:00","Lombardia","Milano",""
"2017-03-19","2017-03-19","OSR FILT-CGIL/UILT-UIL/UGL-AF/FAST MOBLITA'","Appalti ferroviari","PERSONALE APPALTI FERROVIARI VIAGGIANTE ED UFFICI SOC. ELIOR RISTORAZIONE DIVISIONE ITINERE AFFERENTE E CONNESSO AL TERMINAL DI MILANO","PRIMA META' DELLA PRESTAZIONE DI OGNI TURNO","Aziendale","2017-02-28","2017-02-28 10:52:00","Lombardia","Milano",""
"2017-04-21","2017-04-21","OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA FERROVIE","Ferroviario","PERSONALE SOC. RFI DELLA MANUTENZIONE INFRASTRUTTURE DI MILANO","8 ORE: DALLE 9.01 ALLE 17.00","Aziendale","2017-03-07","2017-03-07 17:26:00","Lombardia","Milano",""
"2017-03-24","2017-03-24","SINDACATO OPERAI IN LOTTA SOL-COBAS","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","4 ORE VARIE MODALITA'","Aziendale","2017-03-09","2017-03-09 11:55:00","Lombardia","Milano",""
"2017-03-30","2017-03-30","OSR FILT-CGIL/UILT-UIL/UGL-AF/FAST MOBILITA'","Appalti ferroviari","PERSONALE APPALTI FERROVIARI VIAGGIANTE ED UFFICI SOC. ELIOR RISTORAZIONE DIVISIONE ITINERE AFFERENTE E CONNESSO AL TERMINAL DI MILANO","PRIMA META' DELLA PRESTAZIONE LAVORATIVA DI OGNI TURNO","Aziendale","2017-03-14","2017-03-14 13:38:00","Lombardia","Milano",""
"2017-03-30","2017-03-30","CUB TRASPORTI","Appalti ferroviari","PERSONALE SOC. SOCOFAT STAZIONE MILANO CENTRALE","ULTIME 4 ORE DI OGNI TURNO","Aziendale","2017-03-16","2017-03-16 16:03:00","Lombardia","Milano",""
"2017-04-05","2017-04-05","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL/ORSA TPL/SAMA-FAISA","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","4 ORE VARIE MODALITA'","Aziendale","2017-03-17","2017-03-17 18:12:00","Lombardia","Milano",""
"2017-04-05","2017-04-05","CUB TRASPORTI","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","4 ORE VARIE MODALITA'","Aziendale","2017-03-22","2017-03-23 17:18:00","Lombardia","Milano",""
"2017-04-10","2017-04-10","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-AF/FAST MOBILITA' ","Appalti ferroviari","PERSONALE APPALTI FERROVIARI VIAGGIANTE ED UFFICI SOC. ELIOR RISTORAZIONE DIVISIONE ITINERE AFFERENTE E CONNESSO AL TERMINAL DI MILANO","PRIMA META' DELLA PRESTAZIONE LAVORATIVA DI OGNI TURNO","Aziendale","2017-03-24","2017-03-24 16:27:00","Lombardia","Milano",""
"2017-04-21","2017-04-21","SINDACATO OPERAI IN LOTTA SOL-COBAS","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","24 ORE","Aziendale","2017-03-28","2017-03-28 09:08:00","Lombardia","Milano",""
"2017-05-13","2017-05-13","RSU","Aereo","PERSONALE SOC. TECHNO SKY DI MILANO ACC, LINATE C.A. E MONTE SETTEPANI","4 ORE: DALLE 12.00 ALLE 16.00","Aziendale","2017-04-28","2017-04-28 10:58:00","Lombardia","Milano",""
"2017-05-15","2017-05-15","OSP UGL AUTOFERROTRANVIERI","Trasporto pubblico locale","PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI)","4 ORE: DALLE 16.00 ALLE 20.00","Aziendale","2017-05-04","2017-05-05 09:35:00","Lombardia","Milano",""
"2017-05-29","2017-05-29","OSP UGL AUTOFERROTRANVIERI","Trasporto pubblico locale","PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI)","24 ORE","Aziendale","2017-05-16","2017-05-17 09:42:00","Lombardia","Milano",""
"2017-06-06","2017-06-06","SOL-COBAS","Trasporto pubblico locale","PERSONALE SOC. GRUPPO AUTOGUIDOVIE DI MILANO","4 ORE: DALLE 18.00 ALLE 22.00","Aziendale","2017-05-22","2017-05-23 11:30:00","Lombardia","Milano",""
"2017-06-16","2017-06-16","OSP UGL AUTOFERROTRANVIERI","Trasporto pubblico locale","PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI)","24 ORE","Aziendale","2017-06-05","2017-06-05 15:06:00","Lombardia","Milano",""
"2017-09-14","2017-09-14","CUB TRASPORTI","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","4 ORE: VARIE MODALITA'","Aziendale","2017-08-04","2017-08-04 14:04:00","Lombardia","Milano",""
"2017-10-06","2017-10-06","CUB TRASPORTI","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","24 ORE VARIE MODALITA'","Aziendale","2017-09-20","2017-09-20 15:47:00","Lombardia","Milano",""
"2017-10-08","2017-10-08","RSU","Aereo","PERSONALE SOC. TECHNO SKY DI MILANO ACC, LINATE C.A. E MONTE SETTEPANI","24 ORE: DALLE 00.00 ALLE 24.00","Aziendale","2017-09-21","2017-09-21 15:37:00","Lombardia","Milano",""
"2017-10-15","2017-10-15","RSU","Aereo","PERSONALE SOC. TECHNO SKY DI MILANO ACC, LINATE C.A. E MONTE SETTEPANI","24 ORE: DALLE 00.00 ALLE 24.00","Aziendale","2017-09-29","2017-09-29 14:37:00","Lombardia","Milano",""
"2017-10-15","2017-10-15","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-AF/FAST FERROVIE/ORSA FERROVIE","Ferroviario","PERSONALE MOBILE SOC. TRENITALIA DELL'IMPIANTO ELH DI MILANO","8 ORE: DALLE 9.00 ALLE 16.59","Aziendale","2017-10-05","2017-10-05 15:34:00","Lombardia","Milano",""
"2018-03-26","2018-03-26","OSR FILT-CGIL/FIT-CISL/UILT-UIL","Trasporto merci","PERSONALE COOP. MDM, STARCOSS E MOVIFAR OPERANTE PRESSO IL MAGAZZIONO DHL SUPPLY CHAIN ITALY DI SETTALA (MI)","24 ORE: DALLE 00.00 ALLE 24.00","Aziendale","2018-03-02","2018-03-02 17:09:00","Lombardia","Milano","ASTENSIONE DALLE PRESTAZIONI STRAORDINARIE DAL 5/3 AL 27/3"
"2018-09-21","2018-09-21","OSR FILT-CGIL/FIT-CISL/UGL/SLM-FAST","Ferroviario","PERSONALE SOC. RFI LOMBARDIA DELLA DTP MILANO","8 ORE: DALLE 09.01 ALLE 17.00","Locale","2018-07-05","2018-07-05 17:06:00","Lombardia","Milano",""
"2018-09-21","2018-09-21","OSR ORSA FERROVIE","Ferroviario","PERSONALE SOC. RFI LOMBARDIA DELLA DTP MILANO","8 ORE: DALLE 09.01 ALLE 17.00","Locale","2018-07-05","2018-07-05 15:10:00","Lombardia","Milano",""
"2018-08-15","2018-08-15","RSU USB","Aereo","PERSONALE SOC. TECHNO SKY DI MILANO ACC, LINATE C.A. E MONTE SETTEPANI","24 ORE: DALLE 00.00 ALLE 24.00","Aziendale","2018-07-26","2018-07-26 16:13:00","Lombardia","Milano","SCIOPERO STRAORDINARIO, FLESSIBILITA' E REPERIBILITA' DALLE 00.00 ALLE 24.00 DEL 15/8"
"2018-11-30","2018-11-30","OSR FILT-CGIL/FIT-CISL/UGL/SLM-FAST","Ferroviario","PERSONALE SOC. RFI LOMBARDIA DELLA DTP MILANO","8 ORE: DALLE 09.01 ALLE 17.00","Locale","2018-09-19","2018-09-19 16:55:00","Lombardia","Milano",""
"2018-11-09","2018-11-09","OSR FILT-CGIL/FIT-CISL/UGL/SLM-FAST","Ferroviario","PERSONALE SOC. RFI LOMBARDIA DELLA DTP MILANO","8 ORE: DALLE 09.01 ALLE 17.00","Locale","2018-09-28","2018-09-28 12:26:00","Lombardia","Milano",""
"2018-11-29","2018-11-29","OSP USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. FERROVIENORD DI MILANO","4 ORE: DALLE 12.00 ALLE 15.59","Aziendale","2018-11-29","2018-11-29 10:57:00","Lombardia","Milano",""
"2019-06-24","2019-06-25","OSR ORSA FERROVIE","Ferroviario","PERSONALE SOC. TRENITALIA IMC AV MILANO","8 ORE: DALLE 22.00 DEL 24/6 ALLE 05.59 DEL 25/6","Aziendale","2019-05-22","2019-05-22 11:26:00","Lombardia","Milano",""
"2019-07-11","2019-07-11","OST CUB TRASPORTI","Trasporto pubblico locale","PERSONALE GRUPPO ATM (ATM, ATM SERVIZI DIVERSIFICATI E NET) DI MILANO","24 ORE","Aziendale","2019-06-04","2019-06-04 11:04:00","Lombardia","Milano",""
"2019-09-06","2019-09-06","SINDACATO OPERAI IN LOTTA SOL-COBAS","Trasporto pubblico locale","PERSONALE GRUPPO ATM (ATM, ATM SERVIZI DIVERSIFICATI E NET TRASPORTI) DI MILANO","4 ORE VARIE MODALITA'","Aziendale","2019-07-11","2019-07-11 13:10:00","Lombardia","Milano",""
"2019-07-27","2019-07-27","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/ORSA/SAMA","Trasporto pubblico locale","PERSONALE CONDUCENTI DI SUPERFICIE SOC. ATM DI MILANO","1 ORA: DALLE 03.00 ALLE 04.00","Aziendale","2019-07-26","2019-07-26 16:38:00","Lombardia","Milano",""
"2019-09-27","2019-09-27","OSR CUB TRASPORTI","Trasporto pubblico locale","PERSONALE GRUPPO ATM DI MILANO","24 ORE","Aziendale","2019-08-02","2019-08-02 09:37:00","Lombardia","Milano",""
"2019-09-29","2019-09-30","OSR ORSA FERROVIE","Ferroviario","PERSONALE SOC. TRENITALIA IMC AV MILANO","8 ORE: DALLE 22.00 DEL 29/9 ALLE 5.59 DEL 30/9","Aziendale","2019-08-05","2019-08-05 11:37:00","Lombardia","Milano",""
"2019-09-27","2019-09-27","SINDACATO OPERAI IN LOTTA SOL-COBAS","Trasporto pubblico locale","PERSONALE GRUPPO ATM (ATM, ATM SERVIZI DIVERSIFICATI E NET TRASPORTI) DI MILANO","24 ORE VARIE MODALITA'","Aziendale","2019-09-17","2019-09-17 22:05:00","Lombardia","Milano",""
"2019-11-28","2019-11-28","OST CUB TRASPORTI","Trasporto pubblico locale","PERSONALE GRUPPO ATM (ATM E NET) DI MILANO","24 ORE VARIE MODALITA'","Aziendale","2019-11-07","2019-11-07 17:28:00","Lombardia","Milano",""
"2014-09-12","2014-09-12","RSU","Trasporto pubblico locale","PERSONALE SOC. APAM ESERCIZIO DI MANTOVA","3 ORE: DALLE 09.00 ALLE 12.00","Aziendale","2014-08-29","2014-08-29 10:38:00","Lombardia","Mantova",""
"2014-10-24","2014-10-24","RSU","Trasporto pubblico locale","PERSONALE SOC. APAM ESERCIZIO DI MANTOVA","24 ORE","Aziendale","2014-10-07","2014-10-07 09:17:00","Lombardia","Mantova",""
"2014-01-13","2014-01-13","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL","Trasporto pubblico locale","PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE PROV. DI MODENA","8 ORE: VARIE MODALITA'","Provinciale","2013-12-18","2013-12-18 11:39:00","Emilia-Romagna","Modena",""
"2014-02-17","2014-02-17","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL","Trasporto pubblico locale","PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE PROV. DI MODENA","24 ORE VARIE MODALITA'","Provinciale","2014-01-30","2014-01-30 19:33:00","Emilia-Romagna","Modena","ADESIONE  PER 4 ORE SOC. SETA TERRITORIO DI REGGIO EMILIA"
"2015-09-11","2015-09-11","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL-ANF/FAISA-CISAL","Trasporto pubblico locale","PERSONALE DELLE AZIENDE DI TRASPORTO PUBBLICO LOCALE DELLA PROVINCIA DI MODENA","4 ORE: DALLE 17.00 ALLE 21.00","Provinciale","2015-08-25","2015-08-25 18:40:00","Emilia-Romagna","Modena",""
"2016-04-11","2016-04-11","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL","Trasporto pubblico locale","PERSONALE SOC. SETA PROVINCIA DI MODENA","24 ORE VARIE MODALITA'","Aziendale","2016-03-15","2016-03-15 15:16:00","Emilia-Romagna","Modena",""
"2017-02-27","2017-02-27","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL","Trasporto pubblico locale","PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE DELLA PROVINCIA DI MODENA","4 ORE: URBANO 8.31-11.59 / EXTRAURBANO 8.31-12.29","Aziendale","2017-02-15","2017-02-15 17:21:00","Emilia-Romagna","Modena",""
"2017-03-20","2017-03-20","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE URBANO: DALLE 8.31 ALLE 11.59; EXTRAURBANO DALLE 8.31 ALLE 12.29","Aziendale","2017-02-20","2017-02-20 16:45:00","Emilia-Romagna","Modena",""
"2017-03-31","2017-03-31","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE: DALLE 8.30 ALLE 12.30","Aziendale","2017-03-16","2017-03-16 17:51:00","Emilia-Romagna","Modena",""
"2017-04-03","2017-04-03","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE: DALLE 8.30 ALLE 12.30 ","Aziendale","2017-03-24","2017-03-24 12:40:00","Emilia-Romagna","Modena",""
"2017-04-24","2017-04-24","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","24 ORE","Aziendale","2017-03-29","2017-03-29 13:01:00","Emilia-Romagna","Modena",""
"2017-05-08","2017-05-08","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","24 ORE","Aziendale","2017-04-10","2017-04-10 14:57:00","Emilia-Romagna","Modena",""
"2017-05-29","2017-05-29","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA ","24 ORE","Aziendale","2017-05-08","2017-05-08 15:04:00","Emilia-Romagna","Modena",""
"2017-06-05","2017-06-05","OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","24 ORE","Aziendale","2017-05-19","2017-05-19 16:23:00","Emilia-Romagna","Modena",""
"2017-07-01","2017-07-01","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","24 ORE","Aziendale","2017-06-05","2017-06-05 21:17:00","Emilia-Romagna","Modena",""
"2017-06-26","2017-06-26","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE: URBANO 8.30-12.00; EXTRAURBANO 8.30-12.30","Aziendale","2017-06-14","2017-06-14 16:57:00","Emilia-Romagna","Modena",""
"2017-11-10","2017-11-10","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE: DALLE 17.00 ALLE 21.00","Aziendale","2017-10-30","2017-10-30 11:49:00","Emilia-Romagna","Modena",""
"2018-01-15","2018-01-15","OST USB LAVORO PIRVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","24 ORE","Aziendale","2017-12-19","2017-12-19 16:39:00","Emilia-Romagna","Modena",""
"2018-03-24","2018-03-24","OSP FIT-CISL/UILT-UIL/FAISA-CISAL/UGL-FNA","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE: URBANO 8.31-11.59; EXTRAURBANO 8.31-12.29","Aziendale","2018-03-12","2018-03-12 14:51:00","Emilia-Romagna","Modena",""
"2018-05-10","2018-05-10","CGIL","Generale","SCIOPERO GENERALE CATEGORIE PUBBLICHE E PRIVATE PROVINCIA DI MODENA","INTERA GIORNATA","Territoriale","2018-04-03","2018-04-03 15:47:00","Emilia-Romagna","Modena",""
"2018-05-21","2018-05-21","OSP FIT-CISL/UILT-UIL/FAISA-CISAL/UGL-FNA","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","24 ORE VARIE MODALITA'","Aziendale","2018-05-02","2018-05-02 10:22:00","Emilia-Romagna","Modena",""
"2018-05-21","2018-05-21","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE: URBANO 8.31-11.59; EXTRAURBANO 8.31-12.29","Aziendale","2018-05-09","2018-05-09 10:17:00","Emilia-Romagna","Modena",""
"2018-09-17","2018-09-17","OSP FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL","Trasporto pubblico locale","PERSONALE SOC. SETA DEL BACINO DI MODENA","4 ORE: URBANO DALLE 8.31 ALLE 11.59; EXTRAURBANO DALLE 8.31 ALLE 12.29","Aziendale","2018-06-22","2018-06-22 16:25:00","Emilia-Romagna","Modena",""
"2019-05-18","2019-05-18","OSP ORSA TRASPORTI","Trasporto pubblico locale","PERSONALE SOC. SETA DI MODENA","4 ORE: DALLE 18.03 ALLE 22.03","Aziendale","2019-05-04","2019-05-04 15:02:00","Emilia-Romagna","Modena",""
"2019-05-17","2019-05-17","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONAEL SOC. SETA DI MODENA","4 ORE: DALLE 16.30 ALLE 20.30","Aziendale","2019-05-06","2019-05-06 09:56:00","Emilia-Romagna","Modena",""
"2019-06-07","2019-06-07","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA BACINO DI MODENA E PIACENZA","24 ORE","Aziendale","2019-05-22","2019-05-22 12:04:00","Emilia-Romagna","Modena",""
"2019-09-16","2019-09-16","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA BACINO DI MODENA","4 ORE: DALLE 17.30 ALLE 21.30","Aziendale","2019-09-05","2019-09-05 08:52:00","Emilia-Romagna","Modena",""
"2019-11-29","2019-11-29","OST USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA","8 ORE VARIE MODALITA'","Aziendale","2019-10-22","2019-10-22 11:10:00","Emilia-Romagna","Modena",""
"2016-03-18","2016-03-18","OSP CGIL/CISL/UIL","Generale","SCIOPERO GENERALE DELLA PROVINCIA DI MASSA CARRARA CON INTERESSAMENTO DEL SETTORE TRASPORTI","3 ORE: DALLE 11.00 ALLE 14.00","Provinciale","2016-02-26","2016-03-02 17:40:00","Toscana","Massa-Carrara",""
"2015-02-27","2015-02-27","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. AUTOLINEE CHIRUZZI DI BERNALDA (MT) ","4 ORE: DALLE 10.30 ALLE 14.30","Aziendale","2015-02-10","2015-02-10 12:09:00","Basilicata","Matera",""
"2018-02-15","2018-02-15","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. AUTOLINEE NOLE' PROVINCIA DI MATERA","4 ORE: DALLE 10.30 ALLE 14.30","Aziendale","2018-02-01","2018-02-01 19:49:00","Basilicata","Matera",""
"2018-02-27","2018-02-27","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. AUTOLINEE NOLE' PROVINCIA DI MATERA","24 ORE: DALLE 00.00 ALLE 24.00","Aziendale","2018-02-15","2018-02-15 18:00:00","Basilicata","Matera",""
"2018-03-08","2018-03-08","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. AUTOLINEE NOLE' PROVINCIA DI MATERA","24 ORE: DALLE 00.00 ALLE 24.00","Aziendale","2018-02-22","2018-02-22 13:15:00","Basilicata","Matera",""
"2018-05-08","2018-05-08","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. AUTOLINEE NOLE' PROVINCIA DI MATERA","4 ORE: DALLE 10.30 ALLE 14.30","Aziendale","2018-04-19","2018-04-19 19:45:00","Basilicata","Matera",""
"2018-05-25","2018-05-25","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. AUTOLINEE NOLE' PROVINCIA DI MATERA","24 ORE: DALLE 00.01 ALLE 24.00","Aziendale","2018-05-14","2018-05-14 16:39:00","Basilicata","Matera",""
"2019-06-11","2019-06-11","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. AUTOLINEE NOLE' PROVINCIA DI MATERA","4 ORE: DALLE 10.30 ALLE 14.30","Aziendale","2019-05-30","2019-05-30 16:58:00","Basilicata","Matera",""
"2014-01-20","2014-01-20","OSR FILT-CGIL","Marittimo","PERSONALE MARITTIMO SOC. ALILAURO DI NAPOLI","24 ORE","Aziendale","2014-01-08","2014-01-08 17:38:00","Campania","Napoli",""
"2014-01-24","2014-01-24","OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAST/UGL/ORSA","Ferroviario","PERSONALE SOC. TRENITALIA DI VERIFICA, MANOVRA E UMRP PASSEGGERI DI NAPOLI","8 ORE: DALLE 9.01 ALLE 17.00","Aziendale","2013-12-19","2013-12-20 09:36:00","Campania","Napoli",""
